freq,nrg_bal,siec,unit,geo,time,value,dataset
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,France,2018,41029.548,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,France,2019,40771.075,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,France,2020,39984.582,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,France,2021,43310.438,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,France,2022,37920.921,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,France,2023,36640.154,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,France,2024,36623.464,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Croatia,2013,2493.453,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Croatia,2014,2228.532,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Croatia,2015,2429.916,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Croatia,2016,2409.158,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Croatia,2017,2392.72,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Croatia,2018,2298.895,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Croatia,2019,2238.586,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Croatia,2020,2277.143,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Croatia,2021,2441.87,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Croatia,2022,2286.359,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Croatia,2023,2224.526,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Croatia,2024,2213.975,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Italy,2013,34230.62,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Italy,2014,29545.98,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Italy,2015,32494.483,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Italy,2016,32185.101,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Italy,2017,32898.639,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Italy,2018,31905.559,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Italy,2019,31138.335,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Italy,2020,30655.992,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Italy,2021,33244.961,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Italy,2022,29426.979,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Italy,2023,26546.617,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Italy,2024,26782.433,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Cyprus,2013,304.971,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Cyprus,2014,292.183,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Cyprus,2015,323.916,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Cyprus,2016,333.642,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Cyprus,2017,342.362,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Cyprus,2018,334.957,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Cyprus,2019,359.703,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Cyprus,2020,363.552,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Cyprus,2021,355.143,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Cyprus,2022,360.543,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Cyprus,2023,336.459,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Cyprus,2024,347.807,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Latvia,2013,1267.242,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Latvia,2014,1238.471,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Latvia,2015,1105.582,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Latvia,2016,1143.483,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Latvia,2017,1195.604,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Latvia,2018,1231.009,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Latvia,2019,1187.967,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Latvia,2020,1115.366,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Latvia,2021,1202.993,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Latvia,2022,1115.069,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Latvia,2023,1079.133,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Latvia,2024,1099.341,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Lithuania,2013,1467.198,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Lithuania,2014,1400.9,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Lithuania,2015,1359.131,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Lithuania,2016,1433.211,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Lithuania,2017,1455.374,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Lithuania,2018,1511.606,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Lithuania,2019,1447.177,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Lithuania,2020,1433.361,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Lithuania,2021,1629.694,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Lithuania,2022,1558.114,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Lithuania,2023,1530.945,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Lithuania,2024,1616.951,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Luxembourg,2013,498.056,energy_consumption
